,_id,email,situacao-habitacional,distrito,concelho,freguesia,area-util,tipo-casa,tipologia,ano-nascimento,nacionalidade,rendimento-anual,num-pessoas-nao-dependentes,num-pessoas-dependentes,situacao-profissional,educacao,satisfacao,testemunho,comentarios,percentagem-renda-paga,valor-mensal-renda,ano-inicio-arrendamento,rendimento-arrendamento,estrategia-arrendamento,insatisfacao-motivos,insertedAt,valor-compra,ano-compra,estado-conservacao,estrategia-compra,rendimento-liquido-anual-individual-na-compra,outra-insatisfacao,rendimento-liquido-anual-conjunto-na-compra,outra-estrategia-arrendamento,ano-heranca-aquisicao,rendimento-liquido-anual-individual-na-aquisicao,rendimento-heranca-conjunto,estado-conservacao-heranca,hashingV2,salt,outra-estrategia-compra
282,664b232ac816d3173383815b,3b89afde93836ce9f4514140219cf676694c6e69cff4cce90b3f6ae0a771a9d5,['comprei'],leiria,leiria,"união das freguesias de leiria, pousos, barreira e cortes",101-200,['apartamento'],['T3'],1994,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],licenciatura,['muito-satisfeito'],,NR,,,,,,,2024-05-20 10:17:14.629,210000.0,2024.0,bom,"['emprestimo', 'conjunto', 'apoio-familiar', 'sem-ajuda']",20001-35000,,35001-50000,,,,,,True,9671f751ca8bb5aac7ac6821e4393ae7,
283,664b23cbc816d3173383815d,1c9f4089f0bc0a852737253dd835fa0641d3f8ad9651a0cfce82a9bdd43c58d6,['arrendo'],porto,póvoa de varzim,"união das freguesias de aver-o-mar, amorim e terroso",41-60,['apartamento'],['T1'],1995,portugal,12001-20000,1,0,"['outro', 'estudante-tempo-integral', 'contrato-temporario']",mestrado,['satisfeito'],,NR,50,125.0,2024.0,12001-20000,['outra'],['falta-espaco'],2024-05-20 10:19:55.233,,,,,,,,"Apartamento que pertence a uma amiga de família, que alugou a um valor acessível",,,,,True,434e6fe5259dcc69701037e61a102baa,
284,664b3db26e5226cbe16c8074,c914d7c3eb6da0b44eeee928aa65232dd7859347c2cbd8811f783d866ad7bef1,['arrendo'],setúbal,seixal,amora,21-40,['apartamento'],['T2'],1997,botsuana,12001-20000,2,1,['empregado-tempo-inteiro'],secundario,['satisfeito'],NR,NR,100,635.0,2022.0,12001-20000,['sem-ajuda'],['pago-demasiado'],2024-05-20 12:10:26.758,,,,,,,,,,,,,True,3dc90318eee3a30f7ea19107b047ab7f,
285,664b49309419f678c1d3f2e9,9d289e0064a0dcb26be93bd921d8585e9b75ee069c0581ee71e1d0953f66604c,['comprei'],porto,matosinhos,união das freguesias de são mamede de infesta e senhora da hora,61-80,['apartamento'],['T2'],1990,portugal,35001-50000,0,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],"Estive 6 anos a viver com o meu ex namorado num T2 com uma renda de 525-570€, sem recibos apesar de haver um ""contrato"". Quando me separei o senhorio decidiu mudar o contrato e aumentou a renda para os 1000€ o que foi incomportavel. Mudei para um t1 onde estive 6 meses a pagar 650euros de renda e depois encontrei este imovel que comprei onde basicamente estou a pagar um valor ao banco semelhante a renda que pagava antes",NR,,,,,,,2024-05-20 12:59:28.854,175000.0,2024.0,bom,['emprestimo'],35001-50000,,,,,,,,True,ceef94f368254a50e9be0bac2619922f,
286,664b5aeb6010c2f5a799a7dc,52619def7b358c4ec379b61ae97fb25bc882ecdcf700c501a1cd34f1bb5d636e,['herdei'],lisboa,loures,união das freguesias de santo antónio dos cavaleiros e frielas,201-400,['moradia'],['T4+'],1967,portugal,12001-20000,5,0,['empregado-tempo-inteiro'],secundario,['muito-satisfeito'],"Estou muito satisfeito com a minha habitação, realizei remodelação recente e não pretendo mudar no futuro imediato.",NR,,,,,,,2024-05-20 14:15:07.086,,,,,,,,,2000.0,35001-50000,>80001,raiz,True,431eff4d82038d7b434b4c7469931d5a,
287,664b5c476010c2f5a799a7de,6e00ae7408ba6b4d0032aeef5f89c18ad069bfad1cb9b985030bf8b3ee73e8f7,['comprei'],porto,santo tirso,"união das freguesias de santo tirso, couto (santa cristina e são miguel) e burgães",81-100,['apartamento'],['T2'],1993,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,,,,,,['outro'],2024-05-20 14:20:55.110,125000.0,2021.0,bom,['emprestimo'],20001-35000,NR,,,,,,,True,3d5176bb0b067518b18b4cc83abf8955,
288,664c5c3ab9a56ff9d6b837ba,d15a846803e9128cb9d8b787494eeccfa8689e3314f03c4e5c34dc05cae726f3,['arrendo'],lisboa,oeiras,"união das freguesias de oeiras e são julião da barra, paço de arcos e caxias",<20,['apartamento'],['T0'],2001,brasil,12001-20000,0,0,['empregado-tempo-inteiro'],mestrado,['insatisfeito'],Muita burocracia,NR,100,689.0,2023.0,12001-20000,['sem-ajuda'],['pago-demasiado'],2024-05-21 08:32:58.976,,,,,,,,,,,,,True,b217fc24c79428ac9605f890157c157c,
289,664c6a2a765190af427bd5eb,cfdaaf7528caf3d4f6d6c7efc3d52b1db9452a6dca7935ffc539553586fbc486,['comprei'],porto,trofa,união das freguesias de bougado (são martinho e santiago),101-200,['apartamento'],['T3'],1991,portugal,20001-35000,0,0,['empregado-tempo-inteiro'],mestrado,['muito-insatisfeito'],"Tenho 32 anos, comprei a minha 1ª casa sozinha, não tive ajudas nenhumas do estado, impostos muitos altos, sem isenção do IMI. Pelo menos isenção do IMI deveria ter e os impostos com a compra da casa são demasiado altos. Tive de dar entrada de 10%, para os jovens hoje em dia é impossivel. ",NR,,,,,,['pago-demasiado'],2024-05-21 09:32:26.783,200000.0,2023.0,bom,['emprestimo'],20001-35000,,,,,,,,True,80cb5a1025fae77e727b6072d9180a27,
290,664ca6e764a133084e2e3447,da4dee4d54c5ff74416d8a5f4e71e3bd0260fced3e6a56e852a15c3edd3f437d,['herdei'],setúbal,almada,costa da caparica,41-60,['apartamento'],['T2'],1989,portugal,<7001,1,0,['desempregada'],secundario,['insatisfeito'],NR,NR,,,,,,"['habitacao-mau-estado', 'vivo-longe-de-transportes', 'vivo-longe', 'dificuldades-financeiras']",2024-05-21 13:51:35.242,,,,,,,,,2024.0,<7001,<7001,medio,True,346a857aca3edea1c0516be06a7e8a92,
291,664cefd3aea10682434bf59d,b29203a0f53b8df10fe9510089d6e9504911b53b73b590486227a2ba4f5b4ff6,['arrendo'],lisboa,lisboa,são vicente,81-100,['apartamento'],['T4+'],1983,portugal,20001-35000,2,0,['independente'],licenciatura,['insatisfeito'],"Estou há 7 anos a partilhar esta casa, com problemas estruturais e recorrentes de infiltrações. Além disso, o bairro tornou-se insuportável com mais trânsito, ruído, pouco comércio de bairro/familiar e tudo mais caro. 
Estou há meses à procura de uma alternativa para ir viver sozinha, mas existem muito poucas opções de arrendamento no mercado que possa pagar sozinha, e que estejam em condições de habitabilidade dignas. Fiz inclusivamente já algumas propostas de arrendamento, mas recusavam ou preferiam outras pessoas (talvez porque sou sozinha e/ou freelancer?). Só esta semana consegui a confirmação de uma casa para arrendar, mas irei pagar a mesma renda, por uma casa com metade da área da minha atual, e que tão pouco está renovada (mas está em melhor estado de conservação aparente).
A compra de casa em Lisboa está completamente fora de questão por motivos financeiros - é incomportável. No entanto, começo a equacionar viver num local remoto - mas ainda não estou totalmente convencida de que iria ficar satisfeita com essa decisão a longo prazo.",NR,35,300.0,2017.0,20001-35000,['sem-ajuda'],"['habitacao-mau-estado', 'quero-independecia', 'outro']",2024-05-21 19:02:43.052,,,,,,Deixei de me identifcar com o bairro completamente gentrificado e com muito mais ruído e perturbações,,,,,,,True,bd33094ab589112b12484535b2cfff6f,
292,664e666e163a3fe7046817f7,c5c99107188de08fb209b99cd079159351de931b285015af40f3102c70bb1b46,['arrendo'],porto,matosinhos,união das freguesias de são mamede de infesta e senhora da hora,41-60,['apartamento'],['T1'],1995,portugal,12001-20000,0,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],.,.,100,500.0,2021.0,12001-20000,['apoio-social'],['pago-demasiado'],2024-05-22 21:41:02.196,,,,,,,,,,,,,True,508d526d0bfa38c2d9d251ecfdc8440c,
293,664f3b00407302c34ddc004e,e6e21ee0fc8ebfcc7b22216fd9430615e43758e19228d20868916b90fa75a990,['arrendo'],porto,porto,união das freguesias de lordelo do ouro e massarelos,61-80,['apartamento'],['T2'],1992,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],licenciatura,['insatisfeito'],NR,NR,70,320.0,2017.0,20001-35000,['sem-ajuda'],"['habitacao-mau-estado', 'falta-espaco']",2024-05-23 12:48:00.564,,,,,,,,,,,,,True,f8177346a1dde62a7402259e5f8e3f3b,
294,664f7b3c0081906f475709cb,a8b6a96596f16fc7c62ccb91f766d1ec8a53479d507fec6e0ef9f6131558c9a0,['comprei'],porto,porto,ramalde,101-200,['apartamento'],['T4+'],1961,portugal,>80001,1,0,['desempregada'],licenciatura,['muito-satisfeito'],NR,NR,,,,,,,2024-05-23 17:22:04.970,170000.0,1995.0,raiz,['sem-ajuda'],35001-50000,,,,,,,,True,a2818800eebed09529d38240245ae0f5,
295,664f7bea0081906f475709cd,405548a5621c153e138e1601b3415398922f573973ee6edc0ac4cd4fa3abb369,['arrendo'],lisboa,lisboa,campo de ourique,61-80,['apartamento'],['T2'],1993,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['insatisfeito'],Quero ter filhos e receber a família em casa e é muito difícil fazê-lo numa casa tão pequena. ,NR,50,600.0,2020.0,12001-20000,['apoio-familiar-inicio'],"['falta-espaco', 'pago-demasiado']",2024-05-23 17:24:58.949,,,,,,,,,,,,,True,c0410a33d58573e59cb6f739c73153a6,
296,664f7f2618481e5960b50337,db842db866819ead8401fc62c715c9b631e69dac6e94e997e40b0cfd1d0f828e,['comprei'],porto,porto,ramalde,101-200,['apartamento'],['T4+'],1955,portugal,>80001,1,0,['aposentado'],estudo-superior,['muito-satisfeito'],NR,NR,,,,,,,2024-05-23 17:38:46.228,190000.0,1996.0,raiz,['emprestimo'],35001-50000,,,,,,,,True,2a140eceb018c2cfcfdd71eaa98da540,
297,664f8e5732408c19e266dbe0,23972921d6bc852c1efe0ca5151de535ce0f2ed33e52be2772d06e3967298c01,['comprei'],setúbal,setúbal,"união das freguesias de setúbal (são julião, nossa senhora da anunciada e santa maria da graça)",101-200,['apartamento'],['T3'],1989,portugal,>80001,1,1,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,,,,,,['vivo-longe'],2024-05-23 18:43:35.588,248000.0,2022.0,recem-construido,"['emprestimo', 'conjunto']",50001-80000,,>80001,,,,,,True,872350c4ff131a531f5ccc5218f5fd6b,
298,664f90c69b6a914b9a5e6b8a,4681365c107826082f53441d9d2e8bc58ffc15c58fc2536f75a089a27d34cc62,['comprei'],lisboa,cascais,alcabideche,101-200,['moradia'],['T3'],1966,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],estudo-superior,['muito-satisfeito'],"Estou há 25 anos nesta casa. Antes, quando me casei, fui viver para um apartamento oferecido à minha Mulher, pelo seu Avô. Aquando da compra da nossa casa, em 1999, não tivemos qualquer dificuldade em obter crédito, uma vez que utilizamos a venda do apartamento para ajudar na compra da moradia. Há três anos, já com os dois filhos fora de casa, pensamos em vender e comprar um apartamento T2 ou T3, mais perto da linha de mar. Foi impossível, pois o valor de venda da moradia não era suficiente, para a compra do dito apartamento. Decidimos, por isso, investir na renovação interior e exterior da nossa casa e vamos continuar a viver nela por muitos mais anos.",NR,,,,,,,2024-05-23 18:53:58.450,362500.0,1999.0,raiz,"['emprestimo', 'apoio-familiar']",35001-50000,,,,,,,,True,9b73021044bb2388a79ef752db9008a1,
299,664f90d59b6a914b9a5e6b8c,0c1baaa1563a4f473c20f4bb45559690fed51ffd4c042266d347ca57c98e592f,['comprei'],lisboa,lisboa,são vicente,101-200,['apartamento'],['T3'],1982,portugal,20001-35000,2,2,['empregado-tempo-inteiro'],secundario,['muito-satisfeito'],NR,NR,,,,,,,2024-05-23 18:54:13.590,262000.0,2016.0,medio,['emprestimo'],35001-50000,,,,,,,,True,8fa0b1120bbc7c006aa5ee2b9f981afe,
300,664f9c77e5df980f658d7b5f,877f52e3114a548ec6a7d61a833379885596077ee450083666f7787bcfccb34c,['herdei'],porto,porto,ramalde,61-80,['apartamento'],['T2'],1990,portugal,20001-35000,0,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-05-23 19:43:51.728,,,,,,,,,2021.0,20001-35000,sem-rendimento,bom,True,b0a2ba8b2dd7260fd5cf56482ef708f1,
301,664fa0d6caaee59a69980c2b,439bced6a094275794cd90638c25876e0a295529143acec1382d36b67268c2ab,['arrendo'],lisboa,amadora,alfragide,41-60,['apartamento'],['T2'],1984,portugal,12001-20000,1,0,['empregado-tempo-inteiro'],licenciatura,['muito-insatisfeito'],NR,NR,100,535.0,2013.0,12001-20000,['apoio-familiar-inicio'],"['quero-independecia', 'vivo-zona-insegura', 'dificuldades-financeiras', 'falta-espaco']",2024-05-23 20:02:30.839,,,,,,,,,,,,,True,bf9eee674cc8124aad32b867aaa6c647,
302,664fa572cffe22324ce7d098,86931134bfdde9a103fc52d84a3da960eec4e28b5bd8fad17b860fbb725c1c1d,['outrem'],porto,matosinhos,"união das freguesias de perafita, lavra e santa cruz do bispo",201-400,['apartamento'],['T4+'],1976,portugal,20001-35000,1,2,['empregado-tempo-inteiro'],estudo-superior,['satisfeito'],"Se a casa fosse minha, faria mais obras de melhoria ",NR,,,,,,['outro'],2024-05-23 20:22:10.009,,,,,,"Por não ser casa própria e se fizer obras, perco o dinheiro ",,,,,,,True,d4290df193d18dd158af2c544e52bacf,
303,664fa61bcffe22324ce7d09a,6098f45b80e957c285a415c3dda6074bfbc64b1192b0b35e76de8304653283e2,['arrendo'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",21-40,['apartamento'],['T0'],1994,brasil,20001-35000,0,0,['empregado-tempo-inteiro'],licenciatura,['muito-insatisfeito'],Enfrento barulho 24 horas pelas obras do metro.,NR,100,850.0,2023.0,20001-35000,['apoio-familiar-inicio'],['dificuldades-financeiras'],2024-05-23 20:24:59.410,,,,,,,,,,,,,True,0fc3e5b2c493be5771d1947d9e8cd6a8,
304,664fa69bcffe22324ce7d09c,260b5a40eb3df140ac3e62970baf4ca3917b899d6aeb3309cfa7e1a2e5649cfb,['arrendo'],porto,porto,ramalde,81-100,['apartamento'],['T3'],1997,brasil,35001-50000,0,1,['empregado-tempo-inteiro'],licenciatura,['muito-satisfeito'],NR,NR,100,1000.0,2024.0,35001-50000,['sem-ajuda'],,2024-05-23 20:27:07.915,,,,,,,,,,,,,True,cb96f67caf1026238a165b51c2e34e67,
305,664fa7070367b0adec9082e9,e4d983acb1c37d5b2d6ef75ef732ab875099a6ec8c950aa7c0f234f19a6ca8bc,['arrendo'],porto,maia,castêlo da maia,101-200,['apartamento'],['T2'],1981,portugal,20001-35000,1,1,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,100,550.0,2015.0,20001-35000,['sem-ajuda'],['vivo-longe'],2024-05-23 20:28:55.046,,,,,,,,,,,,,True,f2d1009ee32ed428ac893c00ebe79e6b,
306,664faf718cdd07c17da4a0d5,6970c633bf4c7873f3c3289f3665d6d47f2a5831aa75b24625b0aaa391f014d7,['comprei'],lisboa,sintra,algueirão-mem martins,101-200,['apartamento'],['T3'],1967,portugal,35001-50000,2,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],"Comprei com taxa alta, mas acesso fácil ao crédito. Usufrui destes anos de juro baixo. Agora, a subida de juros não nos afetou muito,  porque grande parte do empréstimo já está pago. Pudemos fazer abatimentos. Pertencemos a uma geração de privilegiados que conseguiu comprar.",Espero que este inquérito ajude a perceber melhor o que fazer para resolver o gravíssimo problema da habitação. ,,,,,,['outro'],2024-05-23 21:04:49.137,120000.0,2006.0,raiz,['emprestimo'],20001-35000,O apartamento é demasiado grande,,,,,,,True,e89528f4a4ee3b9bbf9b572e21a1c9b1,
307,664fb925a68cfbca6c7f41e0,bebedb9ff97d091efa1a9556176051af315acfb5d25b3582bc711e0154f3677a,['comprei'],lisboa,lisboa,benfica,101-200,['moradia'],['T4+'],1953,portugal,20001-35000,0,1,['aposentado'],licenciatura,['muito-satisfeito'],NR,NR,,,,,,,2024-05-23 21:46:13.846,350000.0,1985.0,medio,['apoio-familiar'],20001-35000,,,,,,,,True,053c2078c55f73d9f27a34f69ccd4359,
308,6650567c124eace251885cda,b5dd9630d2f75f51e7d48fa3a272f7046f9951dadfc33c39f1ce607d68825f9a,['comprei'],porto,matosinhos,união das freguesias de matosinhos e leça da palmeira,101-200,['apartamento'],['T3'],1972,portugal,<7001,1,1,"['empregado-tempo-parcial', 'independente']",licenciatura,['muito-satisfeito'],NR,NR,,,,,,,2024-05-24 08:57:32.179,260000.0,2010.0,recem-construido,"['conjunto', 'emprestimo', 'trabalho-estrangeiro']",20001-35000,,35001-50000,,,,,,True,00f9e8aa46652294dfc78171f591408f,
309,665085b7570bf02c88473814,5b4f388a164d9ea10b03d77c4fd08e05dfcf70fffe9b33952cd30bd9e2bd1d65,['arrendo'],lisboa,lisboa,são vicente,61-80,['apartamento'],['T2'],1996,portugal,7001-12000,1,0,['empregado-tempo-inteiro'],licenciatura,['satisfeito'],"A casa é velha e por isso quando se liga a tostadeira, não se pode tomar duche (porque não há eletricidade para alimentar a tostadeira e o termoacumulador ao mesmo tempo). Está localizada numa zona ruidosa (ao pé de um infantário e de uma serralharia)",NR,50,392.0,2023.0,7001-12000,"['sem-ajuda', 'apoio-familiar-actualmente']","['pago-demasiado', 'habitacao-mau-estado', 'quero-independecia']",2024-05-24 12:19:03.006,,,,,,,,,,,,,True,d51850118205715d7ad5d5b9ede43f38,
310,66508d6081b60d002b72ca95,4f6dcff20fd3e1c37264688a076ff4e93004ec65268731298844f7b92b1d66c6,['comprei'],porto,valongo,ermesinde,101-200,['moradia'],['T4+'],1965,portugal,35001-50000,3,0,['empregado-tempo-inteiro'],licenciatura,['satisfeito'],NR,NR,,,,,,['outro'],2024-05-24 12:51:44.647,150000.0,1998.0,raiz,['outra'],20001-35000,❓,,,,,,,True,b5b9e09aa194973ece9463e5c9db9c5f,Meios próprios + pequeno financiamento bancario
311,66512ee800030f4abf75378f,3a7a69646986e9d4b120e93513dc1c392490f53a09b563ebd5ba154bd5739711,['outrem'],faro,faro,união das freguesias de faro (sé e são pedro),81-100,['apartamento'],['T2'],1981,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],doutoramento,['muito-insatisfeito'],NR,NR,,,,,,"['falta-espaco', 'financeiramente-dependente', 'quero-independecia']",2024-05-25 00:20:56.833,,,,,,,,,,,,,True,7c60a9ded494c46c24148722275349f0,
312,6652189bc600f9bfd4124835,1e176a624735a62dcddb1c1c5c3e7f22a33450c2741be2a9640d663bf95deb37,['arrendo'],braga,braga,braga (são vítor),81-100,['apartamento'],['T3'],1997,portugal,12001-20000,2,0,['empregado-tempo-inteiro'],licenciatura,['satisfeito'],"Considerando a situação atual, estou satisfeita com a qualidade da minha habitação e com o preço da renda. Contudo sinto que não posso mudar de casa e estou nas mãos da senhorinha. Se o preço da renda aumentar não consigo encontrar outra habitação a um preço razoável.",NR,50,256.0,2022.0,12001-20000,['apoio-social'],['outro'],2024-05-25 16:58:03.051,,,,,,Estou satisfeita ,,,,,,,True,5add1489cfeb877cde04a3e76d651cf8,
313,6653896c8f2927473af3dc71,f4a49ab2632f3f165fb6f4c1f91837fc1a9a1c38187cbe023ea640bf01fb8ddc,['arrendo'],porto,porto,campanhã,61-80,['apartamento'],['T3'],1995,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,50,300.0,2023.0,20001-35000,['sem-ajuda'],,2024-05-26 19:11:40.824,,,,,,,,,,,,,True,978faf3c2f988a74388c8db3fd52aee1,
314,66545f62e065679948628204,08b77e9d97a9a51f9972d602b989f0202c32fe33aece9ad94e4b339fccd4f793,['comprei'],porto,vila nova de gaia,união das freguesias de mafamude e vilar do paraíso,61-80,['apartamento'],['T1'],1994,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,,,,,,"['falta-espaco', 'pago-demasiado']",2024-05-27 10:24:34.696,185000.0,2023.0,recem-construido,"['apoio-familiar', 'emprestimo']",20001-35000,,,,,,,,True,c7c3e14a02afe622068f5d16589b5d74,
315,6656172931bbb27e7ae7f61f,f4fbdd4b917cfbe2a6565504938d929a9ce937e4e3728a3c142d759e2cb16a07,['outrem'],porto,vila nova de gaia,são félix da marinha,21-40,['moradia'],['T1'],1995,portugal,12001-20000,1,0,['empregado-tempo-inteiro'],mestrado,['insatisfeito'],NR,NR,,,,,,"['vivo-longe', 'falta-espaco', 'outro']",2024-05-28 17:40:57.212,,,,,,"A casa é de um familiar, fiz obras em troca de poder lá viver. Esta situação é, finaceiramente, favorável pois gastei menos com as obras do que gastaria em dois anos de arrendamento. No entanto o espaço não é meu e não tenho liberdade total para fazer o que gostaria com o espaço.",,,,,,,True,66be25d1efda2b3a1a175a6a9a41883a,
316,665627e0447ad336eca668be,a6ddc23259fd393dc36cc94d745e109b6f95628ef8a87c9c0e15eb5b7bf696dc,['outrem'],porto,matosinhos,união das freguesias de são mamede de infesta e senhora da hora,101-200,['apartamento'],['T2'],1994,portugal,12001-20000,2,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-05-28 18:52:16.532,,,,,,,,,,,,,True,ecbfc53d2c2427e003bb94ad7382b931,
317,665cdc3582df8cd0f97b5d87,2306e50bed9db1fb25b59df97ad36657e0dd69223d3041b76fa1fb79fa1917fc,['arrendo'],porto,porto,bonfim,<20,['apartamento'],['T0'],1996,brasil,7001-12000,1,0,['empregado-tempo-inteiro'],estudo-superior,['muito-insatisfeito'],NR,NR,50,350.0,2023.0,<7001,['apoio-familiar-inicio'],"['falta-espaco', 'pago-demasiado', 'dificuldades-financeiras']",2024-06-02 20:55:17.542,,,,,,,,,,,,,True,f05d6b0d00f784a3c5c5f5f09ea9c46a,
318,665db7ad0da60fe0370ea23e,f18b5974454e834dcf9494c9f7b4c2e3285eb0ce89d1b05ead5dd5a5f3462188,['outrem'],porto,valongo,ermesinde,41-60,['moradia'],['T4+'],1982,portugal,12001-20000,2,0,['outro'],mestrado,['satisfeito'],NR,Na questão do rendimento liquido anual deviam clarificar se pretendem o rendimento liquido individual ou do agregado familiar. Deviam ainda pedir a constituição do agregado familiar indicando se é o agregado familiar das finanças ou o agregado familiar da segurança social pois as definições são distintas e podem ajudar a relacionar a habitação com questões socio-económicas.,,,,,,"['vivo-longe', 'habitacao-mau-estado']",2024-06-03 12:31:41.280,,,,,,,,,,,,,True,11e4eee3e4f9fc302102cb82f0a4f852,
319,665de6cd71e5047e84deeded,45b827cf804e640e6d9af8dbc17aae4c4f4f3da6ca8863bda3f4a0303b622570,['comprei'],lisboa,lisboa,campo de ourique,41-60,['apartamento'],['T2'],1993,portugal,50001-80000,1,0,['contrato-temporario'],mestrado,['satisfeito'],NR,NR,,,,,,"['falta-espaco', 'vivo-longe-de-transportes']",2024-06-03 15:52:45.541,367000.0,2022.0,recem-construido,['emprestimo'],50001-80000,,,,,,,,True,5651d59b001f27583de5028a8d69c03d,
320,665e17561517502cbde01f14,ce114b1fdb2b7bec72b6b6c882ff2211ead02db487933bb9685e3529475819e5,['comprei'],braga,braga,"união das freguesias de real, dume e semelhe",101-200,['apartamento'],['T3'],1994,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-06-03 19:19:50.917,200000.0,2022.0,execelente,"['apoio-familiar', 'emprestimo', 'conjunto']",20001-35000,,35001-50000,,,,,,True,e999135a7246c4fac14b83a3dda09573,
321,665e3a4ce7f77001e3a5bb6a,8ec1df236f591c71616e6878ba4074466ffa38179b9e0dba90d91b8dd0ee9e9c,['herdei'],porto,porto,paranhos,81-100,['apartamento'],['T1'],1998,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-06-03 21:49:00.553,,,,,,,,,2016.0,sem-rendimento,50001-80000,recem-construido,True,9f72b5a27c239dd6c03ed22b38f94225,
322,665ef9fb3a6941ba8eff4d5c,753baa05df5504beb8308ca45bf8c4e73e692731be6c95de7fc062a1b276e765,['comprei'],braga,guimarães,são torcato,201-400,['moradia'],['T3'],1993,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-06-04 11:26:51.741,320000.0,2022.0,recem-construido,['emprestimo'],20001-35000,,,,,,,,True,7d9db9e67a18cde4f7fc4ee914a06a02,
323,66604fbc28d5a1e42d8a34fe,2fafab1dcb035bc6bc2161a404d940ba84679c019da51599fc5600f50f31f7a7,['arrendo'],lisboa,amadora,falagueira-venda nova,41-60,['apartamento'],['T1'],1993,portugal,12001-20000,0,0,['empregado-tempo-inteiro'],doutoramento,['satisfeito'],NR,NR,100,650.0,2022.0,12001-20000,"['apoio-social', 'apoio-familiar-actualmente']",['pago-demasiado'],2024-06-05 11:45:00.142,,,,,,,,,,,,,True,135a9d553f5a8a99cb559648e47eeb01,
324,66618fed4b37e6950412e80d,d003804708c31cd2c5228b3ca04918c2e94e20d357fdfd680c935b941b4c75ff,['arrendo'],porto,porto,paranhos,41-60,['apartamento'],['T1'],1990,portugal,20001-35000,1,0,"['empregado-tempo-inteiro', 'estudante-tempo-integral']",mestrado,['indiferente'],NR,NR,50,340.0,2023.0,20001-35000,['sem-ajuda'],"['pago-demasiado', 'outro']",2024-06-06 10:31:09.377,,,,,,"Renda elevada para o valor que oferece, sem criar activo a longo prazo",,,,,,,True,0efed4e0ffe54edcea696bd0780506a5,
325,6664318e0701581f958261f3,0ed348788cb126b3e46594e231c33997ec395cce17643ffb1a062a1856c4ceaf,['outrem'],lisboa,sintra,rio de mouro,61-80,['apartamento'],['T2'],1995,portugal,12001-20000,1,0,"['estudante-tempo-parcial', 'empregado-tempo-inteiro']",mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-06-08 10:25:18.121,,,,,,,,,,,,,True,99a80098e8c78b891cf182f70350a6aa,
326,666433270701581f958261f5,c0ae1943c7e2396851f6107831848ca8ffec026a3f78014c271da6939e8591e2,['comprei'],lisboa,lisboa,lumiar,101-200,['apartamento'],['T3'],1991,portugal,20001-35000,1,1,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-06-08 10:32:07.061,360000.0,2023.0,mau,"['sem-ajuda', 'conjunto', 'apoio-familiar']",20001-35000,,35001-50000,,,,,,True,6aac6b8a1433bc9d38c1d0a274f6e6ab,
327,6664341d545703d3a31a9238,d78f36cc9eee589f19f6407bac4897e1d520e8abb2b3012e4649dc80c3297d0d,['comprei'],lisboa,vila franca de xira,"união das freguesias de alhandra, são joão dos montes e calhandriz",81-100,['apartamento'],['T2'],1998,portugal,20001-35000,1,0,"['empregado-tempo-inteiro', 'independente']",mestrado,['satisfeito'],NR,NR,,,,,,['pago-demasiado'],2024-06-08 10:36:13.969,234500.0,2024.0,bom,"['emprestimo', 'conjunto']",20001-35000,,35001-50000,,,,,,True,9fefa801075b989b9c3d998349dac36e,
